Complaint Number,Major Crime Head,Crime Head and Section,Minor Crime Head,Commits,Month
247821712,DEFAMATION ,Sec.500 to 502 IPC,Persons,0,01-02-2020
978611932,DEFAMATION ,Sec.500 to 502 IPC,Printed Matter,0,01-02-2020
823543452,DEFAMATION ,Sec.500 to 502 IPC,Others,0,01-02-2020
571545501,ELECTION,Sec.171(E) to 171(1) IPC,Others,nan,01-02-2020
396798304,ELECTION,Sec.171(E) to 171(1) IPC,Assembly,0,01-02-2020
512588401,ELECTION,Sec.171(E) to 171(1) IPC,Parliament,0,01-02-2020
866487819,ELECTION,Sec.171(E) to 171(1) IPC,Other Elected Bodies,4,01-02-2020
388505509,SLAVERY ,"Sec.370, 371, 374 IPC",Others,nan,01-02-2020
873429836,SLAVERY ,"Sec.370, 371, 374 IPC",Man,0,01-02-2020
795872904,SLAVERY ,"Sec.370, 371, 374 IPC",Woman,1,01-02-2020
920887271,SLAVERY ,"Sec.370, 371, 374 IPC",Boy,0,01-02-2020
197826375,SLAVERY ,"Sec.370, 371, 374 IPC",Girl,0,01-02-2020
648088983,Attempting to commit offences ,Sec.511 IPC,Others,nan,01-02-2020
880832513,Attempting to commit offences ,Sec.511 IPC,Attempting to commit offences,15,01-02-2020
838730734,ILLEGAL DETENTION ,Sec.342 IPC,Others,0,01-02-2020
166915775,FALSE EVIDENCE ,Sec.191 to 205 IPC,Others,3,01-02-2020
731707466,"EXPOSURE AND ABANDONMENT OF CHILD
",Sec.317 IPC,Others,nan,01-02-2020
732887028,"EXPOSURE AND ABANDONMENT OF CHILD
",Sec.317 IPC,Boy,3,01-02-2020
325619017,"EXPOSURE AND ABANDONMENT OF CHILD
",Sec.317 IPC,Girl,4,01-02-2020
417015618,OF ABETMENT ,Sec.107 to 120 IPC,Others,1,01-02-2020
297051895,FAILURE TO APPEAR TO COURT ,"Sec.174, 229A
IPC",Others,nan,01-02-2020
161104720,FAILURE TO APPEAR TO COURT ,"Sec.174, 229A
IPC",174 A,0,01-02-2020
774596147,FAILURE TO APPEAR TO COURT ,"Sec.174, 229A
IPC",229 A,1,01-02-2020
341353846,Concealment of birth by secret disposal of Child,,Others,nan,01-02-2020
564731747,Concealment of birth by secret disposal of Child,,Girl,2,01-02-2020
986480337,Concealment of birth by secret disposal of Child,,Boy,3,01-02-2020
248000777,"ASSAULT OR USE OF CRIMINAL FORCE TO
DISROBE WOMEN",,Others,0,01-02-2020
979519255,"Disobedience to Order Promulgated by
Public/Servant",,Others,nan,01-02-2020
827472162,"Disobedience to Order Promulgated by
Public/Servant",,By Private Institution,1,01-02-2020
756799453,"Disobedience to Order Promulgated by
Public/Servant",,By Govt. Institution,0,01-02-2020
394381223,"Disobedience to Order Promulgated by
Public/Servant",,By Others,0,01-02-2020
298556425,ANTIQUES ,CULTURAL PROPERTY,Others,nan,01-02-2020
359091684,ANTIQUES ,CULTURAL PROPERTY,Antiques & Art Treasures Act 1972,0,01-02-2020
878609279,ANTIQUES ,CULTURAL PROPERTY,"Ancient Monument & Archaelogical Sites AndRemains Act 1958",0,01-02-2020
897076913,ARMS ACT 1959,,Others,nan,01-02-2020
332475409,ARMS ACT 1959,,"Country Made - Non Prohibited Bore - In DisturbedArea",0,01-02-2020
643065886,ARMS ACT 1959,,"Country Made - Non Prohibited Bore - In OtherArea",5,01-02-2020
150851575,ARMS ACT 1959,,"Country Made - Prohibited Bore - In DisturbedArea",0,01-02-2020
221346053,ARMS ACT 1959,,Country Made - Prohibited Bore - In Other Area,6,01-02-2020
309183443,ARMS ACT 1959,,"Factory Made - Non Prohibited Bore - In DisturbedArea",0,01-02-2020
345204907,ARMS ACT 1959,,Factory Made - Non Prohibited Bore - In Other Area,0,01-02-2020
205768063,ARMS ACT 1959,,Factory Made - Prohibited Bore - In Disturbed Area,0,01-02-2020
403979070,ARMS ACT 1959,,Factory Made - Prohibited Bore - In Other Area,2,01-02-2020
523912469,ANIMAL,,Others,nan,01-02-2020
162147692,ANIMAL,,Wild Life Preservation Act 1972,0,01-02-2020
725906628,ANIMAL,,Wild Life Protection Act 1972,0,01-02-2020
164212212,ANIMAL,,Prevention of Cruelty to Animals Act 1960,14,01-02-2020
820870870,ANIMAL,,Elephant (Preservation) Act 1879,0,01-02-2020
715274284,ANIMAL,,Cattle Tresspass Act 1871,0,01-02-2020
924702622,CINEMATOGRAPHY ACT 1952,,Others,nan,01-02-2020
182768770,CINEMATOGRAPHY ACT 1952,,Films,0,01-02-2020
226534332,CINEMATOGRAPHY ACT 1952,,Video,0,01-02-2020
198668664,CONSUMER,,Others,nan,01-02-2020
353378021,CONSUMER,,"Liquified Petroleum Gas Supply & Control Order2000",4,01-02-2020
109357801,CONSUMER,,Consumer (Protection) Act 1986,0,01-02-2020
280450493,CONSUMER,,Essential Commodities Act 1955,21,01-02-2020
153627019,CONSUMER,,Prevention of Food Adulternation Act 1954,0,01-02-2020
271387117,CONSUMER,,Packaged Commodities (Regulation) order 1975,0,01-02-2020
281582018,COPY RIGHT ACT 1957,,Others,nan,01-02-2020
851913878,COPY RIGHT ACT 1957,,By Company,10,01-02-2020
705114881,COPY RIGHT ACT 1957,,By Individual,3,01-02-2020
956555343,CIVIL RIGHTS,,Others,nan,01-02-2020
942858067,CIVIL RIGHTS,,Protection of Civil Rights Act 1955,0,01-02-2020
710398119,"SCHEDULED CASTE AND THE SCHEDULED
TRIBES",,Others,nan,01-02-2020
249368812,"SCHEDULED CASTE AND THE SCHEDULED
TRIBES",,Scheduled Caste,89,01-02-2020
791271425,"SCHEDULED CASTE AND THE SCHEDULED
TRIBES",,Scheduled Tribes,23,01-02-2020
762814671,"SCHEDULED CASTE AND THE SCHEDULED
TRIBES",,Scheduled Caste Women,37,01-02-2020
395646393,"SCHEDULED CASTE AND THE SCHEDULED
TRIBES",,Scheduled Tribes Women,7,01-02-2020
385199580,CHILDREN ACT,,Others,nan,01-02-2020
779806090,CHILDREN ACT,,Child Labour (Prohibition & Regulation) Act1986,7,01-02-2020
930860514,CHILDREN ACT,,The Prohibition of Child Marriage Act - 2006,14,01-02-2020
926485184,CHILDREN ACT,,Juvenile Justice Act 1986,6,01-02-2020
658807408,CHILDREN ACT,,Probation of offenders Act 1958,0,01-02-2020
936923319,CHILDREN ACT,,"Protection of Children from Sexual Offences Act2012 (POCSO)",0,01-02-2020
975320428,PREVENTION OF CORRUPTION ACT 1988,,Others,nan,01-02-2020
367101788,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Elected,0,01-02-2020
741539203,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Gazetted - Central,0,01-02-2020
374011354,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Gazetted - Defence,0,01-02-2020
437667067,PREVENTION OF CORRUPTION ACT 1988,,"Public Servant - Gazetted - Public SectorUndertaking",0,01-02-2020
567688840,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Gazetted - State,0,01-02-2020
917666359,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Non-Gazetted - Central,0,01-02-2020
392153273,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Non-Gazetted - Defence,0,01-02-2020
153564825,PREVENTION OF CORRUPTION ACT 1988,,Public Servant - Non-Gazetted - State,0,01-02-2020
136879528,CUSTOMS,,Others,nan,01-02-2020
188798963,CUSTOMS,,Customs Act 1962,0,01-02-2020
867816002,CUSTOMS,,Import/Export (Control) Act 1947,0,01-02-2020
415822944,Explosives,,Others,nan,01-02-2020
349672985,Explosives,,Explosives Substances Act 1908,3,01-02-2020
879014963,Explosives,,Explosives Act 1884,4,01-02-2020
888164666,Explosives,,Inflammable Substance Act 1952,0,01-02-2020
783125541,FOREIGN EXCHANGE,,Others,nan,01-02-2020
515457984,FOREIGN EXCHANGE,,"Smugglers and Foreign Exchange Manipulator Act1976",0,01-02-2020
447264271,FOREIGN EXCHANGE,,Foreign Exchange Regulation Act 1973,0,01-02-2020
745497729,FOREIGN EXCHANGE,,Foreign Exchange Regulation Act 1952,0,01-02-2020
491615332,FOREIGNER,,Others,nan,01-02-2020
354226524,FOREIGNER,,Foreigners Act 1946,6,01-02-2020
472240129,FOREIGNER,,Registration of Foreigners Act 1939,0,01-02-2020
970413797,FOREST,,Others,nan,01-02-2020
715488997,FOREST,,Indian Forest Act 1927,0,01-02-2020
343819766,FOREST,,Forest (Conservation) Act 1980,1,01-02-2020
770637754,HIJACKING,,Others,nan,01-02-2020
924665333,HIJACKING,,Foreign Aircraft - In India,0,01-02-2020
251700435,HIJACKING,,Foreign Aircraft - Outside India,0,01-02-2020
798875925,HIJACKING,,Indian Aircraft - In India,0,01-02-2020
853601863,HIJACKING,,Indian Aircraft - Outside India,0,01-02-2020
510717203,IMMORAL TRAFFIC,,Others,nan,01-02-2020
991635039,IMMORAL TRAFFIC,,Organised,16,01-02-2020
343169199,IMMORAL TRAFFIC,,Un-Organised,2,01-02-2020
318831502,BONDED LABOUR SYSTEM,,Others,1,01-02-2020
289865811,INDIAN MOTOR VEHICLE,,Others,0,01-02-2020
507864105,"NARCOTIC DRUGS & PSYCHOTROPIC
SUBSTANCES ACT",,Others,nan,01-02-2020
789800135,"NARCOTIC DRUGS & PSYCHOTROPIC
SUBSTANCES ACT",,Cultivated/Processed,80,01-02-2020
807479090,"NARCOTIC DRUGS & PSYCHOTROPIC
SUBSTANCES ACT",,Synthetic,99,01-02-2020
557537476,PASSPORT ACT,,Others,nan,01-02-2020
276040868,PASSPORT ACT,,Foreigner,5,01-02-2020
132668157,PASSPORT ACT,,Indian,2,01-02-2020
903579099,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,,Others,nan,01-02-2020
862986096,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,,Assembly,0,01-02-2020
634878478,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,,Parliament,0,01-02-2020
569828624,REPRESENTATIVE OF PEOPLE ACT 1951 & 1988,,Other Elected Bodies,0,01-02-2020
507114239,KARNATAKA POLICE ACT 1963,,Others,nan,01-02-2020
759451935,KARNATAKA POLICE ACT 1963,,Gambling - Matka (78 Class C),650,01-02-2020
703201723,KARNATAKA POLICE ACT 1963,,Street Gambling (87),481,01-02-2020
509240810,KARNATAKA POLICE ACT 1963,,House Gambling (79 & 80),31,01-02-2020
879199705,KARNATAKA POLICE ACT 1963,,Betting,18,01-02-2020
190672050,KARNATAKA POLICE ACT 1963,,Others,66,01-02-2020
764097071,"PREVENTION OF DAMAGE TO PUBLIC PROPERTY
ACT 1984",,Others,13,01-02-2020
540506436,"POST & TELEGRAPH, TELEGRAPH WIRES
",UNLAWFUL POSSESSION) ACT 1980,Others,0,01-02-2020
457140649,OFFICIAL SECURITY RELATED ACTS,,Others,nan,01-02-2020
693366026,OFFICIAL SECURITY RELATED ACTS,,Official Secrets Act 1923,0,01-02-2020
726784562,OFFICIAL SECURITY RELATED ACTS,,Essential Services Maintenance Act 1981,0,01-02-2020
201579321,PREVENTION OF TERRORISM ACT ,POTA,Others,0,01-02-2020
623470524,RAILWAYS ACT,,Others,nan,01-02-2020
938037885,RAILWAYS ACT,,Indian Railways Act 1989,0,01-02-2020
537303875,RAILWAYS ACT,,Railway Property (Unlawful Possession) Act 1966,0,01-02-2020
443897793,UNLAWFUL ACTIVITIES ,Prevention) Act 1967,Others,0,01-02-2020
920930956,CRIMES RELATED TO WOMEN,,Others,nan,01-02-2020
887320021,CRIMES RELATED TO WOMEN,,Dowry Prohibition,153,01-02-2020
951480519,CRIMES RELATED TO WOMEN,,Commission of SATI (Prevention) Act 1987,0,01-02-2020
871506546,CRIMES RELATED TO WOMEN,,"Indecent Representation of Women (Prohibition) Act1986",0,01-02-2020
816259386,INDIAN LUNACY ACT,,Others,0,01-02-2020
265259948,INDIAN ELECTRICITY ACT,,Others,0,01-02-2020
590665592,"COTPA, CIGARETTES AND OTHER TOBACCO
PRODUCTS",,Others,39,01-02-2020
600750201,KARNATAKA STATE LOCAL ACTS,,Others,nan,01-02-2020
615235923,KARNATAKA STATE LOCAL ACTS,,Karnataka Cow Slaughters Act,17,01-02-2020
547107023,KARNATAKA STATE LOCAL ACTS,,"The Karnataka Prevention of Dangerous Activitiesof Bootleggers, Drug-offenders, Gamblers, GoondaAct",0,01-02-2020
864500662,KARNATAKA STATE LOCAL ACTS,,Karnataka Excise Act 1965,644,01-02-2020
931523884,KARNATAKA STATE LOCAL ACTS,,Karnataka Forest Act 1963,5,01-02-2020
897261106,KARNATAKA STATE LOCAL ACTS,,"Karnataka Education Act 1983 As Amended UptoDate",0,01-02-2020
956498527,KARNATAKA STATE LOCAL ACTS,,Karnataka Kerosene Restriction Unuse Act 1956,0,01-02-2020
173226371,KARNATAKA STATE LOCAL ACTS,,Karnataka University Act,0,01-02-2020
939239359,KARNATAKA STATE LOCAL ACTS,,Karnataka Corruption Act,0,01-02-2020
160339217,KARNATAKA STATE LOCAL ACTS,,Karnataka Medical Registration Act 1965,0,01-02-2020
303572808,KARNATAKA STATE LOCAL ACTS,,Karnataka Land & Revenue Acdt 1964 & 2007,3,01-02-2020
898765662,KARNATAKA STATE LOCAL ACTS,,Karnataka Kerosene Dealers License Order 1969,0,01-02-2020
372380618,KARNATAKA STATE LOCAL ACTS,,Karnataka Society Registration Act,0,01-02-2020
343173405,KARNATAKA STATE LOCAL ACTS,,Karnataka Minor Mineral Consistent Rule 1994,18,01-02-2020
372047072,KARNATAKA STATE LOCAL ACTS,,Bangalore Development Authority Act,0,01-02-2020
708126371,KARNATAKA STATE LOCAL ACTS,,Karnataka Prohibition of Beggery Act 1975,0,01-02-2020
286290027,KARNATAKA STATE LOCAL ACTS,,Karnataka Municipalities Act 1964,0,01-02-2020
915418829,KARNATAKA STATE LOCAL ACTS,,Karnataka Irrigation Act 1963,0,01-02-2020
856012443,KARNATAKA STATE LOCAL ACTS,,Karnataka Fire Force act 1964,0,01-02-2020
831257773,KARNATAKA STATE LOCAL ACTS,,Karnataka Consumer Protection Act 1986,0,01-02-2020
823795598,KARNATAKA STATE LOCAL ACTS,,Karnataka Lottery Act,5,01-02-2020
496681925,KARNATAKA STATE LOCAL ACTS,,Karnataka Weight & Measurement Act,0,01-02-2020
424727139,KARNATAKA STATE LOCAL ACTS,,Karnataka Agriculture Marketing Regulation Act,0,01-02-2020
324044946,KARNATAKA STATE LOCAL ACTS,,Karnataka Revenue Act,0,01-02-2020
969881222,KARNATAKA STATE LOCAL ACTS,,Karnataka Mining Act,1,01-02-2020
443542942,KARNATAKA STATE LOCAL ACTS,,Karnataka Betting Tax Act,0,01-02-2020
295631053,KARNATAKA STATE LOCAL ACTS,,Karnataka Panchayat Raj Act,0,01-02-2020
644249721,KARNATAKA STATE LOCAL ACTS,,Karnataka Open Place Disfigurement Act 1951,21,01-02-2020
859219731,KARNATAKA STATE LOCAL ACTS,,Karnataka Right To Information Act 2000 & 2008,0,01-02-2020
504419900,KARNATAKA STATE LOCAL ACTS,,Karnataka Urban Development Act 1987,0,01-02-2020
552406458,KARNATAKA STATE LOCAL ACTS,,Karnataka Town & City Planning Act 1961,0,01-02-2020
171599566,KARNATAKA STATE LOCAL ACTS,,Karnataka Race Betting Act,0,01-02-2020
800490122,KARNATAKA STATE LOCAL ACTS,,"Karnataka Devadasi's (Prohibition Of Dedication)Act 1982",0,01-02-2020
522742170,KARNATAKA STATE LOCAL ACTS,,Cooperative Society Act,0,01-02-2020
143713137,KARNATAKA STATE LOCAL ACTS,,Karnataka Entertainment Tax Act 1958,0,01-02-2020
688232097,KARNATAKA STATE LOCAL ACTS,,Karnataka Land Acquisition (Prohibition) Act 2007,1,01-02-2020
998098912,KARNATAKA STATE LOCAL ACTS,,Karnataka Money Lender Act 1961,1,01-02-2020
450147846,KARNATAKA STATE LOCAL ACTS,,Karnataka Stamp Act 1957,0,01-02-2020
789953210,KARNATAKA STATE LOCAL ACTS,,Karnataka Prisoners Act 1963 & 1974,0,01-02-2020
350130446,KARNATAKA STATE LOCAL ACTS,,Karnataka Private Medical Institution Act 2007,1,01-02-2020
103094522,KARNATAKA STATE LOCAL ACTS,,"MMRD (Mines & Minerals Regulation Development) Act 1957",42,01-02-2020
154264287,KARNATAKA STATE LOCAL ACTS,,Karnataka Treasure Trove Act 1962,1,01-02-2020
411733554,KARNATAKA STATE LOCAL ACTS,,"Karnataka Prohibition of Charging ExorbitantInterest Act 2004",1,01-02-2020
989855563,KARNATAKA STATE LOCAL ACTS,,"Karnataka Ayurvedic And Unani Pract. Regis. &Medical Prac. Misc. Prov. Act",0,01-02-2020
613314778,KARNATAKA STATE LOCAL ACTS,,Other Local Acts,19,01-02-2020
782641940,CYBER CRIME,,Others,nan,01-02-2020
622891184,CYBER CRIME,,"Information Technology Act 2000, 2009",661,01-02-2020
905091529,NATIONAL SECURITY ACT,,Others,0,01-02-2020
638667674,POCSO,,Others,nan,01-02-2020
780477210,POCSO,,Custodial Rape,0,01-02-2020
459066397,POCSO,,Gang Rape,0,01-02-2020
129585096,POCSO,,Rape,140,01-02-2020
879270732,POCSO,,Others,74,01-02-2020
456088020,Murder ,Sec.302/303 IPC,Others,85,01-09-2020
423633892,Murder ,Sec.302/303 IPC,For gain,5,01-09-2020
284523866,Murder ,Sec.302/303 IPC,Over Property Dispute,1,01-09-2020
617648670,Murder ,Sec.302/303 IPC,Due to Personal Vendetta or enemity,2,01-09-2020
957907179,Murder ,Sec.302/303 IPC,Due to Sexual jealousy,1,01-09-2020
569282534,Murder ,Sec.302/303 IPC,For dowry by burning,0,01-09-2020
339226063,Murder ,Sec.302/303 IPC,For dowry by other means,1,01-09-2020
589204469,Murder ,Sec.302/303 IPC,Due to Communalism,0,01-09-2020
768607906,Murder ,Sec.302/303 IPC,Due to Casteism,0,01-09-2020
698725115,Murder ,Sec.302/303 IPC,Witch Craft (Sorcery),0,01-09-2020
933213263,Murder ,Sec.302/303 IPC,For Human Sacrifice,0,01-09-2020
826648116,Murder ,Sec.302/303 IPC,Due to Terrorism/Naxalism / Extremism,0,01-09-2020
389592799,Murder ,Sec.302/303 IPC,For Political Reasons,0,01-09-2020
315217067,Murder ,Sec.302/303 IPC,Due to Adultery,4,01-09-2020
510339016,Murder ,Sec.302/303 IPC,Civil Disputes,3,01-09-2020
880185060,Murder ,Sec.302/303 IPC,Electoral Gain,0,01-09-2020
266401631,Murder ,Sec.302/303 IPC,Gang Rivalry,0,01-09-2020
572753028,Murder ,Sec.302/303 IPC,Love Intrigue,1,01-09-2020
809194828,Murder ,Sec.302/303 IPC,Professional,0,01-09-2020
225292238,Murder ,Sec.302/303 IPC,Psychopathic/Serial Killer/Lunacy,0,01-09-2020
721743727,Murder ,Sec.302/303 IPC,Rape with Murder,1,01-09-2020
743109577,Murder ,Sec.302/303 IPC,Revenge/Enemity,4,01-09-2020
294263738,Murder ,Sec.302/303 IPC,Sudden Quarrel,7,01-09-2020
936671890,Murder ,Sec.302/303 IPC,Village Dispute,1,01-09-2020
307664218,Murder ,Sec.302/303 IPC,Custodial,0,01-09-2020
808953942,ATTEMPT TO MURDER ,Sec. 307 IPC,Others,100,01-09-2020
651237166,ATTEMPT TO MURDER ,Sec. 307 IPC,For Gain,2,01-09-2020
856804850,ATTEMPT TO MURDER ,Sec. 307 IPC,Over Property Dispute,6,01-09-2020
310440702,ATTEMPT TO MURDER ,Sec. 307 IPC,Due to Personal Vendetta or enemity,4,01-09-2020
274515767,ATTEMPT TO MURDER ,Sec. 307 IPC,Due to Sexual jealousy,1,01-09-2020
824278192,ATTEMPT TO MURDER ,Sec. 307 IPC,For Dowry other Means,2,01-09-2020
660792766,ATTEMPT TO MURDER ,Sec. 307 IPC,Dowry By Burning,0,01-09-2020
964727261,ATTEMPT TO MURDER ,Sec. 307 IPC,Due to Communalism,0,01-09-2020
689355228,ATTEMPT TO MURDER ,Sec. 307 IPC,Due to Casteism,0,01-09-2020
577898836,ATTEMPT TO MURDER ,Sec. 307 IPC,Witch Craft (Sorcery),0,01-09-2020
868020216,ATTEMPT TO MURDER ,Sec. 307 IPC,For Human Sacrifice,0,01-09-2020
629708225,ATTEMPT TO MURDER ,Sec. 307 IPC,Terrorism /Naxalism / Extremism,0,01-09-2020
423479972,ATTEMPT TO MURDER ,Sec. 307 IPC,For Political Reasons,1,01-09-2020
385170382,ATTEMPT TO MURDER ,Sec. 307 IPC,Adultery,0,01-09-2020
138138620,ATTEMPT TO MURDER ,Sec. 307 IPC,Electoral Gain,0,01-09-2020
953303033,ATTEMPT TO MURDER ,Sec. 307 IPC,Gang Rivalry,1,01-09-2020
572422565,ATTEMPT TO MURDER ,Sec. 307 IPC,Love Intrigue,1,01-09-2020
344060028,ATTEMPT TO MURDER ,Sec. 307 IPC,Professional,0,01-09-2020
997737657,ATTEMPT TO MURDER ,Sec. 307 IPC,Rape,0,01-09-2020
812887762,ATTEMPT TO MURDER ,Sec. 307 IPC,Revenge/Enemity,13,01-09-2020
358514155,ATTEMPT TO MURDER ,Sec. 307 IPC,Sudden Quarrel,18,01-09-2020
688353552,ATTEMPT TO MURDER ,Sec. 307 IPC,Village Dispute,0,01-09-2020
740942330,ATTEMPT TO MURDER ,Sec. 307 IPC,Civil Disputes,16,01-09-2020
405732847,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Others,4,01-09-2020
519803793,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,For Gain,0,01-09-2020
710603929,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Over Civil Dispute,1,01-09-2020
613510955,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Due to Personal Vendetta or enemity,0,01-09-2020
506527175,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Due to Sexual jealousy,0,01-09-2020
767626105,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,For Dowry,0,01-09-2020
223275416,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Due to Communalism,0,01-09-2020
714053666,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Due to Casteism,0,01-09-2020
598181062,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Witch Craft (Sorcery),0,01-09-2020
341446656,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,For Human Sacrifice,0,01-09-2020
319144963,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Terrorism /Naxalism / Extremism,0,01-09-2020
736106791,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,For Political Reasons,0,01-09-2020
696045200,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Adultery,0,01-09-2020
494270725,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Property Disputes,0,01-09-2020
721209041,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Electoral Gain,0,01-09-2020
138905749,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Gang Rivalry,0,01-09-2020
609988794,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Love Intrigue,0,01-09-2020
415073506,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Professional,0,01-09-2020
388172916,"CULPABLE HOMICIDE NOT AMOUNTING TO
MURDER ",Sec.304 IPC,Sudden Quarrel,2,01-09-2020
848663731,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Others,0,01-09-2020
592939101,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,For Gain,0,01-09-2020
721031135,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Over Civil Dispute,0,01-09-2020
448734569,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Due to Personal Vendetta or enemity,0,01-09-2020
621153736,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Due to Sexual jealousy,0,01-09-2020
510516667,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,For Dowry,0,01-09-2020
309730440,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Due to Communalism,0,01-09-2020
172536083,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Due to Casteism,0,01-09-2020
979519475,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Witch Craft (Sorcery),0,01-09-2020
627170082,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,For Human Sacrifice,0,01-09-2020
662262742,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Terrorism /Naxalism / Extremism,0,01-09-2020
268823845,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,For Political Reasons,0,01-09-2020
616102593,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Adultery,0,01-09-2020
331234866,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Property Disputes,0,01-09-2020
292223462,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Electoral Gain,0,01-09-2020
917043549,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Gang Rivalry,0,01-09-2020
171266313,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Love Intrigue,0,01-09-2020
682331317,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Professional,0,01-09-2020
121035233,"ATTEMPT TO CULPABLE HOMICIDE NOT
AMOUNTING TO MURDER ",Sec. 308 IPC,Sudden Quarrel,0,01-09-2020
839313231,RAPE ,"Sec.376, 376(A) to 376 (D) IPC",Others,11,01-09-2020
390772101,RAPE ,"Sec.376, 376(A) to 376 (D) IPC",Custodial Rape,0,01-09-2020
660615330,RAPE ,"Sec.376, 376(A) to 376 (D) IPC",Attempt to Commit,1,01-09-2020
752617781,RAPE ,"Sec.376, 376(A) to 376 (D) IPC",By a Gang,2,01-09-2020
281093123,RAPE ,"Sec.376, 376(A) to 376 (D) IPC",By Parents,0,01-09-2020
